customers_id;plans_id;start_date;status;customers_name;email;signup_date;devices_id;plans_name;data_limit;monthly_fee;device_name;os
1053;85;2025/02/04;Inactive;Sierra Shea;plara@example.com;2025/01/03;525;way;81;54;away;Android
2848;18;2025/01/21;Active;Taylor Russo;qrhodes@example.net;2025/01/08;1849;ready;72;35;interest;Android
3353;97;2025/02/13;Active;John Leach;ebyrd@example.net;2025/02/03;2883;say;30;21;message;Linux
617;99;2025/01/19;Inactive;Lance Cabrera;rileylauren@example.org;2025/02/10;1291;feel;69;74;board;iOS
3021;93;2025/01/05;Active;Richard Smith;amanda67@example.org;2025/01/17;2072;training;23;80;trouble;Linux
1161;77;2025/01/08;Inactive;Michael Lee;yduncan@example.org;2025/01/01;2379;color;31;55;knowledge;Linux
2732;28;2025/01/07;Active;Christina Reed;zimmermancaleb@example.net;2025/01/26;2490;agree;60;91;generation;Linux
882;9;2025/01/21;Inactive;Christopher Anderson;jonathan72@example.net;2025/01/13;870;most;11;69;wall;Android
3785;77;2025/01/28;Inactive;Jerry Hughes;danielleperez@example.org;2025/01/02;185;color;31;55;likely;Linux
3098;26;2025/02/09;Inactive;Jason Thomas;timothy99@example.org;2025/02/12;969;main;97;21;table;Linux
1573;49;2025/02/14;Active;Stephanie Moyer;cmcgee@example.org;2025/02/10;2943;name;91;82;area;Linux
3137;56;2025/02/04;Inactive;Jason Cooper;hwallace@example.net;2025/01/31;198;truth;86;52;land;Linux
3640;25;2025/01/20;Inactive;Jose Fleming;anna65@example.org;2025/01/21;2256;mention;68;97;everything;Linux
2450;9;2025/01/17;Active;Curtis Reynolds;mercadolori@example.com;2025/01/21;2268;most;11;69;generation;iOS
2219;75;2025/01/14;Active;Jason Hogan;hailey71@example.com;2025/02/17;2581;important;75;73;to;Linux
418;25;2025/02/18;Active;Veronica Strickland;cannonkimberly@example.com;2025/01/31;425;mention;68;97;answer;Linux
3175;44;2025/02/22;Inactive;Melissa Kennedy;bradleymcgee@example.com;2025/01/03;345;natural;82;50;successful;Android
1273;4;2025/02/22;Inactive;Richard Green;rodriguezeric@example.net;2025/02/12;1893;enjoy;94;56;other;iOS
2213;47;2025/01/21;Inactive;Patrick Wilson;townsendjoy@example.com;2025/01/19;1170;position;76;12;sure;iOS
3682;2;2025/02/14;Active;Beth Taylor;banderson@example.org;2025/02/07;2750;economic;38;80;able;Linux
2721;66;2025/01/03;Active;Richard Mason;perezjames@example.net;2025/02/09;282;production;43;57;quality;Android
3708;36;2025/01/04;Inactive;Rebecca Wilson;ebrown@example.com;2025/02/08;873;style;27;80;condition;Windows
1645;68;2025/02/21;Active;Craig Lee;rwhite@example.net;2025/01/03;985;politics;58;93;front;Linux
997;68;2025/02/03;Inactive;Christopher Pierce;shepardchristina@example.com;2025/01/21;711;politics;58;93;there;Windows
1948;80;2025/01/24;Inactive;Mallory White;hannah95@example.net;2025/01/27;669;purpose;44;71;sort;iOS
183;4;2025/02/15;Inactive;Allison Case;valerieweaver@example.net;2025/01/20;2953;enjoy;94;56;teach;Windows
3115;28;2025/01/02;Inactive;Joshua Kelly;lisashelton@example.net;2025/01/31;1904;agree;60;91;shake;Windows
3725;38;2025/01/12;Active;Mary Long;isaacdavis@example.org;2025/01/10;1201;approach;44;59;require;Linux
286;89;2025/01/16;Inactive;Brianna Jones;arianahines@example.net;2025/02/01;2918;nature;14;58;fall;Linux
3140;17;2025/01/31;Inactive;Jessica Wiley MD;kimberlymartinez@example.org;2025/01/01;2941;someone;23;48;hundred;Android
1425;82;2025/02/09;Active;Christopher Mitchell;kimlisa@example.net;2025/02/02;117;herself;92;23;memory;iOS
2587;1;2025/01/19;Active;Shawn Porter;amy88@example.com;2025/01/17;2747;sometimes;58;18;win;Linux
1782;100;2025/02/06;Inactive;Brandy Calhoun;kimberly07@example.net;2025/01/07;1203;theory;81;23;bit;Linux
97;40;2025/02/16;Inactive;Patricia Turner;kennethking@example.org;2025/02/16;2811;writer;84;28;style;iOS
2723;85;2025/02/12;Active;Drew Farley;ubarr@example.org;2025/01/03;2843;way;81;54;worker;Windows
1907;65;2025/01/25;Inactive;Kendra Roth;gonzalezemily@example.org;2025/02/19;1903;idea;70;72;figure;Linux
1290;45;2025/02/15;Inactive;Michael Wilson;daniel43@example.net;2025/01/28;1284;onto;87;34;certainly;Windows
2160;35;2025/02/15;Inactive;Geoffrey Banks;dawn96@example.net;2025/02/22;254;treat;78;13;phone;iOS
2811;21;2025/01/25;Inactive;Beth Rodriguez;ericksonrobert@example.net;2025/01/05;953;direction;23;23;respond;Android
1643;12;2025/02/08;Active;Shawn Smith;jaybrown@example.org;2025/01/30;1703;woman;70;24;beat;Android
662;40;2025/01/27;Inactive;Phillip Rodriguez;robertrussell@example.org;2025/01/07;1332;writer;84;28;away;iOS
293;70;2025/02/11;Inactive;Jody Gibbs;sonyacastillo@example.com;2025/01/31;2088;environment;85;41;realize;Windows
640;75;2025/02/15;Active;Luis Long;ejohnson@example.net;2025/01/30;2413;important;75;73;identify;Android
2318;74;2025/01/10;Inactive;Richard Grant;davidrodriguez@example.com;2025/02/03;1777;enter;69;21;easy;Android
2227;29;2025/01/18;Active;Bianca Richmond;ili@example.net;2025/01/06;1067;set;3;41;cause;iOS
2126;92;2025/01/24;Inactive;Cynthia Perez;lisa61@example.net;2025/01/11;2696;trip;51;86;fine;Android
1251;29;2025/02/01;Inactive;Robert Vargas;oparker@example.org;2025/01/12;2355;set;3;41;significant;Android
2267;94;2025/02/04;Active;Susan Bryant;whitejacob@example.org;2025/02/14;738;outside;72;44;security;Linux
474;22;2025/01/16;Inactive;Sylvia Johnson;kwelch@example.com;2025/01/16;2678;cup;24;97;important;iOS
1077;26;2025/02/09;Active;Michael Gonzalez;christopherbrown@example.com;2025/02/14;841;main;97;21;law;Windows
402;44;2025/02/19;Inactive;John Ray III;jmorgan@example.org;2025/02/02;1173;natural;82;50;myself;Linux
3306;58;2025/02/09;Inactive;Trevor Estes;natalie23@example.net;2025/02/06;2309;nor;26;41;simply;Android
1082;49;2025/02/07;Inactive;Latoya Bennett;jacquelinebrennan@example.net;2025/02/17;854;name;91;82;approach;Linux
381;51;2025/01/31;Active;Kathryn Russell;tkoch@example.org;2025/02/22;2710;most;57;45;agree;iOS
1457;33;2025/01/16;Active;Misty Smith;murrayhannah@example.net;2025/02/09;520;certainly;8;13;reduce;iOS
2223;22;2025/01/10;Inactive;Zachary Carter;fhanson@example.net;2025/02/17;1143;cup;24;97;east;Windows
3839;41;2025/01/17;Inactive;Jaime Roberts;vyoung@example.net;2025/01/23;835;defense;19;34;feel;Android
2015;67;2025/02/20;Active;Dr. Kara Jones DVM;jay32@example.org;2025/01/30;1076;mention;66;57;them;Windows
465;57;2025/01/01;Inactive;Kelly Estrada;thomasjustin@example.com;2025/01/05;1977;government;50;54;ability;Linux
2079;14;2025/01/04;Inactive;Jennifer Pena;ulewis@example.org;2025/01/30;382;seem;50;92;minute;Windows
20;26;2025/02/13;Active;Patricia Lucas;edwardsronald@example.org;2025/02/02;586;main;97;21;goal;iOS
2081;2;2025/01/13;Active;Jesse Vega;pwilson@example.net;2025/01/15;1606;economic;38;80;election;iOS
4;67;2025/01/06;Active;Neil Walker;joshuagallagher@example.net;2025/01/24;488;mention;66;57;parent;Android
1642;78;2025/02/03;Active;Michael Gordon;angela46@example.net;2025/01/14;2402;former;35;42;staff;Android
2478;75;2025/01/29;Active;Wanda Sanchez;lindsey18@example.com;2025/01/04;2225;important;75;73;listen;Windows
2665;100;2025/01/24;Active;Nicholas Richardson;eric71@example.org;2025/01/06;236;theory;81;23;authority;iOS
3086;23;2025/01/10;Active;Alexis Robles;bryan58@example.org;2025/02/04;2713;together;56;43;adult;Android
3141;28;2025/01/25;Active;Vickie Perry;scott62@example.net;2025/02/09;2675;agree;60;91;story;Linux
1310;4;2025/02/14;Inactive;Lauren Jones;vlewis@example.org;2025/02/18;2294;enjoy;94;56;win;Linux
3040;95;2025/01/15;Inactive;Brian Harper;gregoryjohn@example.org;2025/01/05;2928;whatever;5;77;sell;Android
1584;58;2025/02/06;Inactive;Nicholas Wilcox;bethanycunningham@example.org;2025/01/02;2485;nor;26;41;lose;Windows
3618;91;2025/02/17;Inactive;Elizabeth Schultz;rita26@example.com;2025/02/01;2651;long;68;22;practice;Linux
1003;57;2025/01/28;Active;Luke Murray;patricia66@example.net;2025/02/02;345;government;50;54;successful;Android
2022;94;2025/01/21;Active;Laura Arroyo;sflowers@example.com;2025/01/15;1823;outside;72;44;live;Android
2934;65;2025/01/12;Active;Lauren Waller;christopher93@example.org;2025/02/15;168;idea;70;72;what;Android
1768;96;2025/01/15;Inactive;Carl Melton;heidirodriguez@example.net;2025/02/04;144;deep;44;22;information;Windows
3786;75;2025/02/02;Active;Jordan Mitchell;josephcarey@example.net;2025/02/03;706;important;75;73;hair;iOS
1115;5;2025/01/05;Active;Donna Mitchell;hgarrett@example.net;2025/02/16;1230;country;36;45;I;Windows
648;48;2025/01/02;Inactive;Daniel Parker;santoskendra@example.com;2025/01/02;1920;television;20;14;challenge;iOS
3838;39;2025/01/15;Active;Kelly Bradford;davisjustin@example.net;2025/02/03;168;sound;22;72;what;Android
1487;37;2025/02/09;Active;Tara Price;welchsara@example.com;2025/01/15;2097;I;45;69;feel;Android
2899;60;2025/01/14;Inactive;Carrie Lawson;zacharygarcia@example.com;2025/02/12;1181;likely;37;24;point;iOS
2645;72;2025/01/19;Inactive;Annette James;johnsonandrew@example.org;2025/02/22;1332;manager;68;27;away;iOS
251;47;2025/01/20;Inactive;Amy Lynch;ybell@example.com;2025/01/15;2481;position;76;12;realize;Android
861;74;2025/02/17;Active;Brian Lewis;jonathanlee@example.net;2025/01/27;2412;enter;69;21;skill;Linux
1685;57;2025/01/15;Active;Kenneth Vargas;jacobswilliam@example.net;2025/01/20;790;government;50;54;evening;iOS
2950;41;2025/01/17;Inactive;Sean Alvarez;bonnie44@example.com;2025/01/15;1556;defense;19;34;drive;Android
474;55;2025/01/12;Active;Sylvia Johnson;kwelch@example.com;2025/01/16;2678;design;86;22;important;iOS
1933;68;2025/01/09;Inactive;Tamara Martinez;steven69@example.net;2025/01/09;466;politics;58;93;start;Windows
1978;60;2025/01/25;Inactive;James Lawson;robinsonchristopher@example.org;2025/02/15;469;likely;37;24;carry;iOS
3883;54;2025/01/26;Inactive;Samuel Campbell;vmendoza@example.org;2025/01/19;1062;agreement;90;20;experience;Android
2908;92;2025/02/22;Active;Crystal Yang;gcarroll@example.org;2025/01/07;1858;trip;51;86;continue;Windows
872;49;2025/02/14;Inactive;Angela Cox;bestjames@example.net;2025/01/29;854;name;91;82;approach;Linux
2135;29;2025/01/09;Active;Mason Rivera;shawtommy@example.org;2025/02/17;2147;set;3;41;check;iOS
2219;37;2025/01/09;Active;Jason Hogan;hailey71@example.com;2025/02/17;2581;I;45;69;to;Linux
1517;67;2025/01/09;Active;Rebecca Valenzuela;kylethompson@example.net;2025/02/19;2133;mention;66;57;road;iOS
3053;61;2025/02/19;Inactive;Anthony Gray;molly47@example.org;2025/01/25;1884;commercial;3;15;car;Windows
288;75;2025/02/21;Active;Chad Bryant;hughesdavid@example.com;2025/01/14;75;important;75;73;week;Android
3306;95;2025/02/15;Active;Trevor Estes;natalie23@example.net;2025/02/06;2309;whatever;5;77;simply;Android
1226;1;2025/02/16;Active;Gwendolyn Johnson;melanie65@example.net;2025/02/05;1674;sometimes;58;18;check;Windows
3422;10;2025/01/07;Inactive;David Hernandez;jason55@example.com;2025/01/15;2407;bank;84;98;politics;Linux
1910;30;2025/01/10;Active;Monica Jackson;dawntodd@example.org;2025/01/08;1893;candidate;60;48;other;iOS
2007;65;2025/01/06;Active;Mrs. Danielle Miles;iwallace@example.net;2025/02/21;2318;idea;70;72;agree;Android
2174;66;2025/02/20;Active;Matthew Alexander;maxwellnicholas@example.com;2025/01/31;2930;production;43;57;such;Android
1826;99;2025/01/11;Inactive;David Nunez;pereztodd@example.net;2025/02/07;27;feel;69;74;organization;iOS
1622;13;2025/01/03;Inactive;Rebecca Cowan;michaelburnett@example.com;2025/01/12;2020;listen;31;86;response;Windows
1312;33;2025/01/11;Active;Joshua Mitchell DVM;byrdjacob@example.net;2025/02/01;2282;certainly;8;13;perform;Android
1485;19;2025/01/03;Inactive;Cameron Meyer;rachel59@example.net;2025/02/04;1643;wall;56;84;dream;Android
3742;4;2025/02/03;Active;Brian Santiago;brittney46@example.net;2025/01/04;75;enjoy;94;56;week;Android
1350;50;2025/02/03;Active;Larry Smith;luke87@example.com;2025/02/13;1033;imagine;23;41;assume;Android
3662;28;2025/02/11;Inactive;Philip Gill;patrickalex@example.com;2025/02/18;2474;agree;60;91;forget;iOS
2823;17;2025/01/19;Inactive;Lauren Miller;kimberly21@example.com;2025/01/25;1986;someone;23;48;see;Android
67;65;2025/01/25;Inactive;Charles Wallace;iparker@example.com;2025/02/02;1589;idea;70;72;wish;iOS
3758;34;2025/01/05;Inactive;Scott Lee;jennifervillanueva@example.org;2025/01/11;2953;respond;76;46;teach;Windows
3236;69;2025/02/11;Active;Kelly Phillips;joseph56@example.org;2025/02/09;400;source;63;70;toward;iOS
3883;24;2025/01/23;Active;Samuel Campbell;vmendoza@example.org;2025/01/19;1062;region;82;65;experience;Android
2841;99;2025/01/05;Inactive;Emily Bonilla;bcarson@example.net;2025/02/21;2574;feel;69;74;enjoy;Android
1288;97;2025/02/02;Inactive;Jennifer Williams;gmedina@example.org;2025/01/28;1006;say;30;21;street;Linux
1519;74;2025/01/06;Active;Richard Hardy;christinevalenzuela@example.net;2025/01/10;2802;enter;69;21;conference;Linux
2208;17;2025/01/09;Active;Ryan Romero;tcopeland@example.net;2025/01/03;454;someone;23;48;visit;Android
1384;45;2025/01/09;Active;Melissa Owens;psmith@example.com;2025/01/07;2555;onto;87;34;name;iOS
608;39;2025/02/21;Inactive;John Jones;longbrenda@example.com;2025/02/15;1513;sound;22;72;work;Linux
719;81;2025/01/01;Inactive;Alexis Blake;milleralfred@example.org;2025/01/15;2195;suffer;31;44;good;Windows
818;25;2025/01/02;Inactive;Kayla Stone;reynoldscynthia@example.net;2025/02/04;620;mention;68;97;dog;iOS
1339;62;2025/01/02;Inactive;Patrick Jackson;chasenovak@example.com;2025/02/03;1191;summer;9;38;apply;Windows
3063;74;2025/01/27;Active;Bobby Long;harrisonaustin@example.org;2025/01/08;2032;enter;69;21;free;Linux
2634;68;2025/02/12;Active;Julian Chandler;richardrogers@example.net;2025/01/19;2879;politics;58;93;improve;Android
744;6;2025/01/27;Inactive;John Wade;melvinchase@example.org;2025/01/08;1978;among;70;87;mother;Windows
502;49;2025/02/07;Inactive;Lisa Hogan;gregory24@example.net;2025/02/16;81;name;91;82;win;Android
1725;11;2025/01/05;Inactive;Linda Byrd;dsanchez@example.org;2025/01/30;354;nothing;32;78;across;Linux
3341;32;2025/02/12;Inactive;Dean Chaney;brendatapia@example.org;2025/02/20;55;program;12;82;doctor;Linux
3546;98;2025/01/10;Active;Beth Cannon;alyssa67@example.net;2025/02/18;291;candidate;52;70;indeed;iOS
642;15;2025/01/15;Active;Ryan Holmes;floresjon@example.net;2025/02/13;2624;good;99;25;walk;Windows
2684;59;2025/01/13;Inactive;Nicholas Hamilton;dmills@example.com;2025/02/20;884;music;37;12;must;Linux
179;34;2025/01/24;Active;Crystal Wagner;debra71@example.org;2025/01/20;1067;respond;76;46;cause;iOS
1643;10;2025/02/07;Active;Shawn Smith;jaybrown@example.org;2025/01/30;1703;bank;84;98;beat;Android
1167;64;2025/01/18;Active;Ashley Clarke;john77@example.com;2025/01/22;19;like;96;99;until;iOS
3222;65;2025/01/15;Inactive;Matthew Nguyen;ihall@example.org;2025/02/02;49;idea;70;72;about;Android
1198;87;2025/02/05;Active;Kimberly Jackson;ywilson@example.com;2025/01/26;1369;might;23;26;board;Windows
3959;67;2025/02/10;Active;Philip Perez;tylerscott@example.com;2025/01/13;203;mention;66;57;surface;iOS
2250;99;2025/02/11;Inactive;Erik Frank;emartinez@example.com;2025/02/18;750;feel;69;74;church;Linux
546;62;2025/02/02;Inactive;Joshua Myers;racheltorres@example.com;2025/02/07;410;summer;9;38;compare;Linux
2596;7;2025/02/16;Inactive;Richard Murphy;rioswilliam@example.com;2025/02/18;1369;most;15;70;board;Windows
1242;95;2025/01/03;Inactive;Preston Nelson;robertwebb@example.net;2025/02/09;2419;whatever;5;77;almost;Linux
2916;15;2025/01/02;Inactive;William Maldonado;smithmelody@example.net;2025/01/08;1348;good;99;25;claim;Windows
2549;29;2025/01/23;Active;Tammy Olson;ashley13@example.com;2025/02/04;2691;set;3;41;life;iOS
223;49;2025/02/04;Inactive;Melanie Gregory;halldawn@example.com;2025/02/22;2169;name;91;82;executive;Linux
2846;5;2025/01/04;Inactive;Clarence Rhodes;hendersonjennifer@example.com;2025/01/11;2867;country;36;45;design;Windows
2503;15;2025/01/02;Active;Colleen Harvey;amy50@example.com;2025/02/10;1557;good;99;25;hair;Android
931;15;2025/01/05;Inactive;Aaron Shaffer;xsnyder@example.org;2025/02/17;875;good;99;25;least;Windows
3269;74;2025/01/01;Active;Corey Greene;nelsondeborah@example.com;2025/01/10;243;enter;69;21;check;Android
1058;25;2025/01/24;Inactive;Danielle Erickson;matthewgreen@example.net;2025/02/09;2017;mention;68;97;enough;iOS
926;85;2025/01/23;Active;Zachary Mcguire;brownmichael@example.net;2025/01/22;1560;way;81;54;tend;Linux
3407;82;2025/02/20;Active;Lorraine Ray;lross@example.org;2025/01/05;1970;herself;92;23;power;Android
3847;4;2025/01/06;Active;Joseph Lopez;charles49@example.com;2025/01/02;2619;enjoy;94;56;interesting;Android
1010;99;2025/02/08;Active;James Gordon;ewingjennifer@example.org;2025/02/15;1543;feel;69;74;form;Android
708;62;2025/01/25;Active;Carolyn Butler;david18@example.org;2025/02/03;1700;summer;9;38;enter;Windows
893;34;2025/02/06;Inactive;Justin Gonzales;kristine04@example.com;2025/01/19;2344;respond;76;46;easy;Android
1608;64;2025/01/08;Active;Amy Snyder;tbell@example.net;2025/02/04;635;like;96;99;name;Windows
1935;21;2025/01/25;Inactive;Vincent Clark;kelsey25@example.com;2025/01/05;2674;direction;23;23;listen;Linux
908;54;2025/02/05;Inactive;Rebecca Cameron;jason92@example.com;2025/02/13;1115;agreement;90;20;will;Linux
40;99;2025/01/10;Inactive;Edward Carpenter;cgregory@example.net;2025/02/20;1786;feel;69;74;quickly;iOS
3848;72;2025/01/17;Inactive;Christopher Nelson;brianjones@example.com;2025/02/06;2128;manager;68;27;leader;Windows
2595;24;2025/01/18;Inactive;Kevin Munoz;jhart@example.com;2025/02/04;1101;region;82;65;life;Android
792;92;2025/01/09;Inactive;Brandon Simpson;cwilliams@example.com;2025/01/27;1061;trip;51;86;move;iOS
701;60;2025/01/02;Active;Brittany Williamson;cmiller@example.net;2025/01/29;1134;likely;37;24;commercial;iOS
3174;76;2025/02/13;Inactive;Christopher Miller;danielduffy@example.com;2025/02/16;45;listen;15;36;assume;Android
3165;48;2025/02/19;Inactive;Heather Bowers;timprice@example.org;2025/02/19;1314;television;20;14;too;Android
2320;97;2025/01/14;Inactive;Stephanie Russo;gallowayjesse@example.com;2025/02/10;2174;say;30;21;anything;Windows
1098;40;2025/01/28;Active;Cassandra Williams;cpaul@example.org;2025/02/03;100;writer;84;28;standard;Android
3529;95;2025/02/15;Inactive;Scott Brown;ortizpatrick@example.org;2025/01/08;2150;whatever;5;77;once;iOS
2528;67;2025/01/16;Inactive;Christina Brown;beckerchelsea@example.net;2025/02/14;2388;mention;66;57;fact;Windows
617;71;2025/02/03;Active;Lance Cabrera;rileylauren@example.org;2025/02/10;1291;cover;21;86;board;iOS
114;8;2025/01/15;Inactive;Martin Farley;powerslauren@example.net;2025/02/16;2826;include;32;16;front;Windows
3354;46;2025/02/05;Active;Jennifer Foster;ypope@example.org;2025/01/02;1161;level;19;65;skin;Windows
3394;56;2025/01/28;Active;Brandon Thompson;michelle54@example.com;2025/01/23;1056;truth;86;52;home;iOS
1571;14;2025/02/08;Inactive;Betty Perry;douglasjimmy@example.com;2025/02/16;1975;seem;50;92;seek;Windows
3145;41;2025/02/13;Active;Hunter Munoz;karen07@example.net;2025/01/20;500;defense;19;34;exactly;Linux
111;26;2025/01/16;Active;Vincent Garner;alvaradoeugene@example.com;2025/01/24;2107;main;97;21;describe;iOS
3831;44;2025/02/22;Inactive;Jeanne York;awilliams@example.org;2025/01/09;960;natural;82;50;court;Android
1444;84;2025/01/24;Active;Christine Clark;yhoward@example.com;2025/02/22;1420;what;2;41;matter;Android
2274;19;2025/02/02;Inactive;Michael Peterson;colleenstuart@example.com;2025/02/18;244;wall;56;84;so;iOS
1837;66;2025/01/16;Active;Lauren Roberts;wendy24@example.net;2025/02/10;899;production;43;57;into;iOS
2513;74;2025/02/20;Inactive;Dr. James Huff;xcole@example.net;2025/01/17;1422;enter;69;21;wind;Linux
2985;16;2025/02/21;Inactive;Dr. Corey Hoover MD;williamwatts@example.net;2025/02/07;1170;opportunity;50;77;sure;iOS
3505;74;2025/01/21;Active;Jo Melendez;christine07@example.net;2025/02/20;2540;enter;69;21;give;Windows
1847;89;2025/01/25;Active;Paul Lee;elizabethgibson@example.org;2025/01/04;2996;nature;14;58;card;Windows
34;9;2025/01/16;Active;Julia Harvey;colestephen@example.com;2025/02/13;1437;most;11;69;billion;Android
301;48;2025/02/15;Active;Laura Morris;cherylmorales@example.com;2025/02/13;2668;television;20;14;reason;Linux
2456;66;2025/01/31;Active;Elijah Richardson;youngveronica@example.net;2025/01/30;2002;production;43;57;turn;iOS
3647;26;2025/01/22;Active;Jason Padilla;jamestaylor@example.net;2025/02/03;1066;main;97;21;relationship;Android
1781;94;2025/01/05;Inactive;Darius Morrison;cannonkelly@example.com;2025/02/10;1541;outside;72;44;American;Windows
895;51;2025/02/03;Inactive;Cynthia Turner;watkinsgabrielle@example.net;2025/02/11;1692;most;57;45;theory;Linux
1670;31;2025/01/13;Inactive;Cheryl Cruz;uhayes@example.org;2025/01/26;372;account;17;37;son;iOS
1299;37;2025/01/09;Active;Brittany Davis;pamelamiller@example.net;2025/02/16;2483;I;45;69;now;Linux
3580;92;2025/02/04;Active;Jessica Wright;jasminemercer@example.net;2025/02/19;639;trip;51;86;statement;Android
2282;95;2025/01/09;Active;Paul Zuniga;tina91@example.org;2025/02/18;2303;whatever;5;77;word;Windows
2439;42;2025/01/10;Inactive;Joseph Powers;kellycaitlin@example.net;2025/02/06;546;television;26;20;real;Windows
3632;31;2025/02/21;Inactive;Lonnie Rogers;smithcrystal@example.net;2025/02/09;1457;account;17;37;machine;Android
1972;67;2025/02/09;Inactive;Maureen Sanders;gregory10@example.net;2025/01/17;1404;mention;66;57;method;Windows
1348;26;2025/01/15;Active;Nicole Morse;sliu@example.net;2025/02/14;2610;main;97;21;likely;iOS
2573;36;2025/02/09;Inactive;Timothy Mueller;timothy93@example.com;2025/01/08;152;style;27;80;rule;Windows
2251;93;2025/01/07;Inactive;Heather Serrano;richard28@example.com;2025/01/16;240;training;23;80;teach;Android
890;83;2025/01/05;Inactive;Jessica Maldonado;eturner@example.net;2025/02/08;1269;staff;1;58;series;Android
131;90;2025/01/12;Inactive;Tyler Carter;omarmartin@example.com;2025/01/05;948;owner;40;35;base;Linux
971;17;2025/02/12;Inactive;Jamie Goodman;stacy82@example.org;2025/01/16;1229;someone;23;48;right;Linux
336;90;2025/01/06;Inactive;Jeremy Ayers;scotthodges@example.com;2025/02/10;912;owner;40;35;bring;iOS
2205;54;2025/02/05;Inactive;Brianna Skinner;sramos@example.com;2025/01/15;1297;agreement;90;20;the;Windows
3514;90;2025/02/01;Active;Rebecca Garcia;martinezrenee@example.org;2025/01/29;591;owner;40;35;nor;Android
533;89;2025/01/17;Active;Sheila Sanchez;haleyedward@example.net;2025/01/12;405;nature;14;58;center;iOS
1888;45;2025/02/04;Active;Jessica Clark;aguilarjoseph@example.com;2025/01/18;1383;onto;87;34;according;Android
3138;9;2025/02/08;Active;Stephanie Solis;masonanthony@example.org;2025/01/03;2238;most;11;69;room;Android
687;78;2025/02/03;Inactive;Sherry Burnett;pachecoluis@example.org;2025/01/16;2790;former;35;42;full;Windows
489;48;2025/01/13;Active;Ashley Mcdonald;weberluke@example.org;2025/02/17;1675;television;20;14;key;Android
137;43;2025/02/20;Inactive;Samantha Thompson;toddstevenson@example.net;2025/01/28;2947;candidate;92;12;thought;iOS
870;54;2025/02/09;Inactive;Andrew Jones;ajohnson@example.com;2025/02/07;1070;agreement;90;20;apply;iOS
2213;66;2025/02/03;Inactive;Patrick Wilson;townsendjoy@example.com;2025/01/19;1170;production;43;57;sure;iOS
3075;17;2025/02/07;Inactive;Kristine Aguilar;vhaynes@example.org;2025/02/21;1502;someone;23;48;bar;iOS
3213;66;2025/02/02;Inactive;Nicole Hernandez;xreyes@example.net;2025/02/09;287;production;43;57;mention;iOS
1283;44;2025/02/14;Active;Stephanie Roberts;jessicaalexander@example.com;2025/02/11;1500;natural;82;50;right;Linux
282;9;2025/02/11;Active;Michael Hunt;bradybradley@example.org;2025/01/18;1930;most;11;69;heart;Windows
2151;77;2025/02/01;Active;James Ward;ryangarcia@example.net;2025/02/20;946;color;31;55;turn;Android
3288;32;2025/02/14;Inactive;Sarah Weaver;taylorangela@example.org;2025/02/13;1409;program;12;82;front;Linux
3975;77;2025/02/02;Inactive;Matthew Jacobs;josephdawson@example.org;2025/02/03;1385;color;31;55;college;Linux
2458;49;2025/01/22;Inactive;Karen Mendoza;huynhcrystal@example.net;2025/01/22;2352;name;91;82;billion;Windows
3498;38;2025/01/13;Inactive;Rachel Hart;gilesbenjamin@example.net;2025/01/21;2599;approach;44;59;design;Android
934;99;2025/02/19;Active;Kelly Washington;scottwiggins@example.org;2025/01/12;1195;feel;69;74;including;Windows
2248;56;2025/02/11;Inactive;Vincent Vincent;paulhodges@example.com;2025/01/13;2665;truth;86;52;position;Linux
3631;51;2025/01/21;Active;Michael Reyes;smithjessica@example.net;2025/01/26;1859;most;57;45;national;Windows
757;19;2025/01/24;Active;Carolyn Reese;lindseyberger@example.net;2025/02/20;95;wall;56;84;keep;Android
622;63;2025/01/12;Inactive;Karen Johnson;dphillips@example.org;2025/01/21;968;account;58;85;up;iOS
2620;94;2025/01/15;Active;Nicholas Morris;james99@example.net;2025/02/05;1863;outside;72;44;yes;Windows
3507;61;2025/02/09;Active;Jack Wade;drosario@example.org;2025/02/02;2830;commercial;3;15;major;Android
3470;46;2025/02/15;Active;April Franklin;coxamanda@example.com;2025/01/06;1554;level;19;65;large;iOS
952;15;2025/01/30;Active;Stacey Wong;bryan28@example.net;2025/01/10;124;good;99;25;inside;Windows
2090;75;2025/01/09;Inactive;Carolyn Hansen;hayesstephen@example.com;2025/02/12;810;important;75;73;many;Linux
3913;72;2025/02/22;Active;Paul Reyes;stephensonnathan@example.org;2025/01/04;500;manager;68;27;exactly;Linux
316;22;2025/02/12;Inactive;Philip Harper;anthony62@example.net;2025/01/21;1425;cup;24;97;check;Linux
207;95;2025/01/03;Active;Daniel Knight;williamwillis@example.com;2025/01/30;2997;whatever;5;77;hour;Linux
849;33;2025/01/15;Inactive;Darlene Mills;thooper@example.org;2025/01/25;2451;certainly;8;13;fear;Linux
1332;62;2025/01/11;Inactive;Veronica Miller;williamhernandez@example.org;2025/02/10;912;summer;9;38;bring;iOS
2316;40;2025/01/05;Inactive;Kimberly Parker;carolyn19@example.net;2025/01/03;360;writer;84;28;should;Android
2051;23;2025/02/14;Active;Tonya Nguyen;jgreen@example.com;2025/01/23;835;together;56;43;feel;Android
3442;9;2025/01/08;Inactive;Marco Davis;cboyd@example.org;2025/01/07;520;most;11;69;reduce;iOS
